"","Estimate","Std..Error","t.value","Pr...t.."
"S2_04_B4()",5.75354091098539,1.94803244552543,2.95351390281056,0.00455831438573188
"S2_14_ExR",-7.01319485666239,3.7406126421095,-1.87487867033122,0.0659360116488859
"S2_15_ExB",3.23256100063513,6.64722058665507,0.486302652137768,0.628617116913188
