"","Estimate","Std..Error","t.value","Pr...t.."
"S2_04_B4()",1929.61494334754,623.529523027121,3.09466492296887,0.00314382237885124
"S2_26_CIVE",-4.18199117241432,1.85223534271733,-2.2578076748493,0.028101016467468
"S2_14_ExR",-1399.48730472375,430.405943700618,-3.25155199459142,0.00199833810171405
"S2_15_ExB",574.803464083976,283.047328529918,2.03076802409467,0.0473085174928439
"S2_51__ACP_1",-167.190211621871,68.1184982702738,-2.45440248783099,0.0174298852989328
"S2_52__ACP_2",-239.222724537703,92.0294728548674,-2.59941426498186,0.0120700334073817
"S2_53__ACP_3",-686.35661757692,236.187601856044,-2.90598072118643,0.00533219869110635
