"","Estimate","Std..Error","t.value","Pr...t.."
"S2_02_B2()",-232.078271100181,536.598781139295,-0.432498692239735,0.6671674287713
"S2_05_B5",-889.70949279183,282.305465383895,-3.15158437185037,0.00269396201637622
"S2_26_CIVE",23.6393687654712,5.86622574517073,4.02974072126902,0.000182822715333151
"S2_15_ExB",320.490177875148,531.057574844853,0.603494221824778,0.548803532021712
"S2_43_SCI",-1.46719207628578,0.436680495016736,-3.35987545363011,0.00146670289769266
"S2_45_MDE",-1.14125001293843,0.460075529541205,-2.48057099249879,0.0163910011503216
"S2_48_TPI",30.4046266165895,14.5120827827465,2.09512494324645,0.0410479070431068
"S2_52__ACP_2",226.654651871713,54.5798936973976,4.15271332568608,0.000122480795821865
