"","Estimate","Std..Error","t.value","Pr...t.."
"S2_04_B4()",-18.4268581556022,20.6705755841009,-0.891453558253865,0.376569324614725
"S2_10_B11",-7.40562442265706,3.51492387144977,-2.10690890997947,0.0397005493616788
"S2_14_ExR",84.254635892312,25.6087337224224,3.29007426940991,0.00175154487810213
"S2_15_ExB",-91.6228343698024,29.9586270531498,-3.05831219191899,0.00343466377063747
"S2_43_SCI",0.0940774726513661,0.0148370701992935,6.34070415437179,4.50801428793379e-08
